raceId,driverId,stop,lap,time_old,duration,milliseconds,year,round,circuitId,name_old,date,time,urlRaces,driverRef,number,code,forename,surname,dob,nationality,urlDrivers,circuitRef,name,location,country,latitude,longitude,altitude,urlCircuits
1044,825,2,34,14:16:33,2:33.964,153964,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1044,840,2,36,14:18:49,23.650,23650,,,nan,,,,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,,,,,,,,
1044,846,2,36,14:19:42,23.686,23686,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1044,154,2,36,14:20:55,31.422,31422,,,nan,,,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,,,,,,,,
1044,849,2,38,14:26:46,36.599,36599,,,nan,,,,,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,,,,,,,,
1044,830,3,43,14:31:06,22.787,22787,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
1044,847,2,42,14:31:11,22.888,22888,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1044,822,2,46,14:37:34,22.853,22853,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1044,8,3,50,14:44:57,23.180,23180,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1045,1,1,1,17:15:42,19:23.979,1163979,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
1045,830,1,1,17:15:44,19:24.529,1164529,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
1045,815,1,1,17:15:46,19:23.442,1163442,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
1045,848,1,1,17:15:51,19:21.607,1161607,,,nan,,,,,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,,,,,,,,
1045,817,1,1,17:15:56,19:19.722,1159722,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
1045,822,1,1,17:15:57,19:19.205,1159205,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1045,842,1,1,17:16:02,19:20.469,1160469,,,nan,,,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,,,,,,,,
1045,839,1,1,17:16:04,19:20.946,1160946,,,nan,,,,,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,,,,,,,,
1045,846,1,1,17:16:13,19:13.898,1153898,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1045,844,1,1,17:16:14,19:14.255,1154255,,,nan,,,,,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,,,,,,,,
1045,841,1,1,17:16:18,19:14.906,1154906,,,nan,,,,,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,,,,,,,,
1045,840,1,1,17:16:19,19:14.123,1154123,,,nan,,,,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,,,,,,,,
1045,832,1,1,17:16:21,19:17.291,1157291,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
1045,825,1,1,17:16:23,19:16.990,1156990,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1045,20,1,1,17:16:26,19:17.042,1157042,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
1045,849,1,1,17:16:29,19:17.995,1157995,,,nan,,,,,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,,,,,,,,
1045,8,1,1,17:16:31,19:21.539,1161539,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1045,847,1,1,17:16:34,19:23.297,1163297,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1045,826,1,1,17:16:36,19:23.014,1163014,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
1045,825,2,3,18:41:46,38.297,38297,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1045,822,2,4,18:43:43,24.936,24936,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1045,817,2,16,19:06:25,24.617,24617,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
1045,839,2,17,19:07:58,24.076,24076,,,nan,,,,,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,,,,,,,,
1045,826,2,17,19:08:09,37.317,37317,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
1045,8,2,17,19:08:14,32.278,32278,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1045,846,2,18,19:09:33,24.679,24679,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1045,1,2,19,19:10:46,24.061,24061,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
1045,848,2,19,19:11:03,24.172,24172,,,nan,,,,,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,,,,,,,,
1045,830,2,20,19:12:27,24.622,24622,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
1045,815,2,20,19:12:34,24.317,24317,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
1045,847,2,20,19:13:06,24.029,24029,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1045,841,2,20,19:13:16,24.145,24145,,,nan,,,,,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,,,,,,,,
1045,20,2,20,19:13:19,24.774,24774,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
1045,832,2,21,19:14:28,24.511,24511,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
1045,849,2,21,19:14:54,24.248,24248,,,nan,,,,,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,,,,,,,,
1045,844,2,23,19:17:53,25.199,25199,,,nan,,,,,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,,,,,,,,
1045,842,2,25,19:21:01,24.398,24398,,,nan,,,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,,,,,,,,
1045,822,3,25,19:21:09,24.734,24734,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1045,825,3,27,19:24:46,25.924,25924,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1045,826,3,33,19:34:29,24.135,24135,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
1045,830,3,34,19:34:47,26.950,26950,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
1045,848,3,34,19:35:11,23.848,23848,,,nan,,,,,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,,,,,,,,
1045,839,3,34,19:35:41,25.254,25254,,,nan,,,,,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,,,,,,,,
1045,1,3,35,19:36:16,24.345,24345,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
1045,815,3,36,19:38:16,24.589,24589,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
1045,817,3,36,19:38:50,24.817,24817,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
1045,849,3,37,19:41:05,24.024,24024,,,nan,,,,,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,,,,,,,,
1045,846,3,38,19:41:45,24.666,24666,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1045,822,4,38,19:42:04,24.675,24675,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1045,832,3,39,19:43:27,25.502,25502,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
1045,847,3,39,19:44:08,27.146,27146,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1045,20,3,39,19:44:14,25.444,25444,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
1045,844,3,40,19:45:27,24.855,24855,,,nan,,,,,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,,,,,,,,
1045,8,3,40,19:45:59,25.270,25270,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1045,830,4,46,19:53:52,23.906,23906,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
1045,841,3,53,20:07:02,24.836,24836,,,nan,,,,,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,,,,,,,,
1045,825,4,53,20:07:38,25.793,25793,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1046,815,1,1,20:14:22,24.214,24214,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
1046,846,1,20,20:35:27,24.885,24885,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1046,8,1,23,20:38:44,28.518,28518,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1046,841,1,26,20:41:34,24.810,24810,,,nan,,,,,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,,,,,,,,
1046,825,1,26,20:41:37,25.474,25474,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1046,826,1,27,20:42:12,24.101,24101,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
1046,849,1,27,20:42:32,24.297,24297,,,nan,,,,,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,,,,,,,,
1046,832,1,28,20:43:07,24.162,24162,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
1046,842,1,28,20:43:13,25.077,25077,,,nan,,,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,,,,,,,,
1046,817,1,29,20:44:08,24.474,24474,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
1046,20,1,31,20:46:25,26.216,26216,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
1046,851,1,31,20:46:36,24.863,24863,,,nan,,,,,aitken,89,AIT,Jack,Aitken,1995-09-23,British,http://en.wikipedia.org/wiki/Jack_Aitken,,,,,,,,
1046,850,1,31,20:46:50,27.681,27681,,,nan,,,,,pietro_fittipaldi,51,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,http://en.wikipedia.org/wiki/Pietro_Fittipaldi,,,,,,,,
1046,839,1,41,20:55:57,24.414,24414,,,nan,,,,,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,,,,,,,,
1046,840,1,42,20:56:54,24.684,24684,,,nan,,,,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,,,,,,,,
1046,847,1,45,20:59:22,24.708,24708,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1046,815,2,47,21:01:49,24.507,24507,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
1046,848,1,47,21:01:54,23.874,23874,,,nan,,,,,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,,,,,,,,
1046,822,1,49,21:03:18,24.552,24552,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1046,842,2,51,21:05:56,24.577,24577,,,nan,,,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,,,,,,,,
1046,826,2,53,21:07:47,24.232,24232,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
1046,846,2,54,21:09:09,24.245,24245,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1046,850,2,53,21:09:11,26.393,26393,,,nan,,,,,pietro_fittipaldi,51,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,http://en.wikipedia.org/wiki/Pietro_Fittipaldi,,,,,,,,
1046,20,2,54,21:09:21,28.080,28080,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
1046,841,2,54,21:09:30,24.551,24551,,,nan,,,,,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,,,,,,,,
1046,825,2,54,21:09:40,25.466,25466,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1046,851,2,54,21:09:43,25.688,25688,,,nan,,,,,aitken,89,AIT,Jack,Aitken,1995-09-23,British,http://en.wikipedia.org/wiki/Jack_Aitken,,,,,,,,
1046,8,2,54,21:09:49,24.401,24401,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1046,832,2,55,21:09:54,24.853,24853,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
1046,817,2,55,21:09:56,24.695,24695,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
1046,851,3,59,21:15:05,40.028,40028,,,nan,,,,,aitken,89,AIT,Jack,Aitken,1995-09-23,British,http://en.wikipedia.org/wiki/Jack_Aitken,,,,,,,,
1046,847,2,62,21:16:30,28.765,28765,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1046,822,2,62,21:16:37,52.874,52874,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1046,848,2,62,21:17:23,23.645,23645,,,nan,,,,,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,,,,,,,,
1046,847,3,63,21:18:22,24.724,24724,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1046,8,3,62,21:18:42,24.686,24686,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1046,20,3,63,21:19:11,24.809,24809,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
1046,850,3,63,21:20:20,25.780,25780,,,nan,,,,,pietro_fittipaldi,51,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,http://en.wikipedia.org/wiki/Pietro_Fittipaldi,,,,,,,,
1046,847,4,78,21:35:26,24.235,24235,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1047,830,1,10,17:30:57,21.289,21289,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
1047,822,1,10,17:31:02,21.587,21587,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
1047,1,1,10,17:31:09,22.406,22406,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
1047,848,1,10,17:31:15,21.508,21508,,,nan,,,,,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,,,,,,,,
1047,846,1,10,17:31:22,21.840,21840,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1047,832,1,10,17:31:29,22.140,22140,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
1047,840,1,10,17:31:30,22.036,22036,,,nan,,,,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,,,,,,,,
1047,842,1,10,17:31:33,22.000,22000,,,nan,,,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,,,,,,,,
1047,826,1,10,17:31:37,25.724,25724,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
1047,839,1,10,17:31:40,21.615,21615,,,nan,,,,,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,,,,,,,,
1047,8,1,10,17:31:49,22.012,22012,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1047,847,1,10,17:31:56,22.085,22085,,,nan,,,,,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,,,,,,,,
1047,850,1,10,17:32:05,26.329,26329,,,nan,,,,,pietro_fittipaldi,51,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,http://en.wikipedia.org/wiki/Pietro_Fittipaldi,,,,,,,,
1047,849,1,11,17:34:29,21.357,21357,,,nan,,,,,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,,,,,,,,
1047,844,1,22,17:54:48,22.178,22178,,,nan,,,,,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,,,,,,,,
1047,841,1,27,18:03:41,21.480,21480,,,nan,,,,,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,,,,,,,,
1047,825,1,31,18:10:52,22.714,22714,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1047,850,2,34,18:16:09,28.501,28501,,,nan,,,,,pietro_fittipaldi,51,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,http://en.wikipedia.org/wiki/Pietro_Fittipaldi,,,,,,,,
1047,20,1,35,18:17:15,22.040,22040,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
1047,849,2,35,18:17:41,22.384,22384,,,nan,,,,,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,,,,,,,,
1047,817,1,39,18:23:37,22.123,22123,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
1047,825,2,47,18:39:11,23.098,23098,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
1047,850,3,48,18:41:11,23.217,23217,,,nan,,,,,pietro_fittipaldi,51,FIT,Pietro,Fittipaldi,1996-06-25,Brazilian,http://en.wikipedia.org/wiki/Pietro_Fittipaldi,,,,,,,,
1052,815,1,2,18:11:56,23.993,23993,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
1052,842,1,4,18:16:14,38.338,38338,,,nan,,,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,,,,,,,,
1052,4,1,11,18:27:32,24.373,24373,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
1052,846,1,12,18:29:05,24.899,24899,,,nan,,,,,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,,,,,,,,
1052,844,1,12,18:29:06,24.925,24925,,,nan,,,,,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,,,,,,,,
1052,840,1,12,18:29:09,24.884,24884,,,nan,,,,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,,,,,,,,
1052,841,1,12,18:29:14,31.998,31998,,,nan,,,,,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,,,,,,,,
1052,1,1,13,18:30:29,24.839,24839,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
1052,817,1,13,18:30:45,24.688,24688,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
1052,8,1,13,18:30:52,24.107,24107,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
1052,839,1,13,18:30:55,25.226,25226,,,nan,,,,,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,,,,,,,,
